user_id,num_compliment_2017,num_compliment_2018,mean_compliment_num_word_2017,mean_compliment_num_word_2018,mean_compliment_num_chars_2017,mean_compliment_num_chars_2018
RsI9bar1POQbgLZlZ_rxZw,0.0,0.0,0.0,6.0,0.0,37.0
Rse858Yp2UrgO3TRKoNWhg,0.0,0.0,19.0,0.0,95.0,0.0
RsetSVW15C7Sx2DGJxuHWQ,0.0,0.0,7.0,0.0,39.0,0.0
RtLcGqzQIb0acbQRzlv3DA,0.0,0.0,14.0,0.0,83.0,0.0
Rtt8FgZZpbEqU2O7D9Fq8A,0.0,0.0,0.0,15.0,0.0,66.0
Ru8ZyxJxyFB-8TR57siY-w,0.0,0.0,10.0,0.0,50.0,0.0
RuID0Cs3Q3FLkkKVfPzHFw,0.0,0.0,8.210526315789474,8.666666666666666,42.68421052631579,44.333333333333336
Rue42Zud1Ieu1ORFs_xigg,0.0,0.0,0.0,6.0,0.0,42.0
RvZz8RF-XhCBuywx87Zz9g,0.0,0.0,10.0,0.0,53.0,0.0
Rvn-Ymc8_9z4vbcm2ZwenQ,0.0,0.0,12.5,0.0,83.5,0.0
Rw3b3sAX7Afv6mdgXU-Y6A,0.0,0.0,3.0,0.0,16.0,0.0
Rw418Ya7Mr3G4dBgWlCvMQ,0.0,0.0,0.0,12.0,0.0,79.0
RwGGQXL5p5OXCSFpUpCe7w,0.0,0.0,11.0,0.0,55.0,0.0
RwIvBunBwYxiCtzu6spcVA,0.0,0.0,0.0,10.0,0.0,60.0
Rwc6em5pMRg7kOr2wMwKZA,0.0,0.0,5.0,0.0,33.0,0.0
RwdXwORx9DuWugpDtFcljg,0.0,0.0,12.0,16.0,59.0,80.0
Rwjcq6XzYDTzfPhm7oyJ_w,0.0,0.0,0.0,7.5,0.0,37.5
RwkdmzdbGPTgWWwlUXpXwQ,0.0,0.0,9.0,9.0,39.0,48.0
RwuvOFHhS-IEtarudVmHug,0.0,0.0,11.0,0.0,58.0,0.0
Rwvc7nycCtNrJZ2iKIPcDw,0.0,0.0,12.0,0.0,64.0,0.0
RxK3gaAuYXLy8b8v7KoRsw,0.0,0.0,12.0,0.0,72.0,0.0
RxPndFw7sdSX4hWMbIJBGQ,0.0,0.0,17.75,0.0,85.25,0.0
RxZ3zWKqSBUHmBKdDAloiw,0.0,0.0,5.25,11.25,34.75,68.25
RxiSaMjKuwykJsXbwF8S4A,0.0,0.0,4.0,7.0,25.0,39.0
RxtaZlcS4vLgDAw1C3ZRAA,0.0,0.0,0.0,16.0,0.0,87.0
RxyUtLq2WINqurPku3YKxw,0.0,0.0,11.0,0.0,64.0,0.0
RxzQZdNerZkOBM9upKDyTQ,0.0,0.0,0.0,7.0,0.0,38.0
Ry1O_KXZHGRI8g5zBR3IcQ,0.0,0.0,8.2,11.2,46.8,60.8
Ry1Rctmgp2jfBxtmc0NQyg,1.0,0.0,10.5,0.0,66.0,0.0
RyhReb24Cx9PfWACCLC7NA,0.0,0.0,2.0,0.0,12.0,0.0
RylA6VZUTRuMGBu4nHKbCw,0.0,0.0,9.0,4.0,49.666666666666664,21.0
RypxyWecy2gbECH3-yU4eA,0.0,0.0,6.0,0.0,29.0,0.0
Ryr1mcBY3cNEWfa1cPDo7w,0.0,0.0,0.0,5.0,0.0,22.0
Ryxj0u0AW3mRsRypdYli2A,1.0,1.0,5.85,7.377952755905512,31.65,35.48031496062992
RzJX8GwaCcp_Cp5TsNdiBg,0.0,0.0,9.5,9.0,43.0,43.0
RzYCdtbGY6WhZjE5NJKSqQ,0.0,0.0,0.0,8.5,0.0,48.5
Rzxy9HyLpkkEzIWND4falQ,0.0,0.0,28.333333333333332,0.0,140.66666666666666,0.0
S-AZ0ImRBa17c4WR28Shxg,0.0,0.0,11.0,0.0,49.0,0.0
S-z0epok_cwBx5AQx9ouQQ,0.0,0.0,6.083333333333333,6.5,32.083333333333336,35.5
S00P-IypeOHb5tdRP6IQTw,0.0,0.0,5.0,0.0,24.0,0.0
S0gfs96eYD664Ov5aFW3Ng,0.0,0.0,0.0,8.0,0.0,46.36363636363637
S156HzsEW-BjCfzu0xLe9A,0.0,0.0,6.5,0.0,37.5,0.0
S1vHKUxCllx07PXGE-pjdQ,0.0,0.0,15.0,0.0,74.0,0.0
S21YjTS5bVvix8Au8M-TZg,0.0,0.0,7.0,0.0,44.0,0.0
S2cqdITE5-7EWzMpHldE2A,0.0,0.0,8.0,0.0,42.0,0.0
S2v2kf5ZWjvA4CjqMevXkA,0.0,0.0,6.0,0.0,27.0,0.0
S2wJoyHhf8KbBiFKbDhsUg,0.0,0.0,9.0,0.0,52.0,0.0
S33IUieqzZpVDZMwEvHQNw,0.0,0.0,7.7272727272727275,10.2,40.5,52.2
S36g4cEgxlU5S2wKe_SIdg,0.0,0.0,12.0,0.0,71.5,0.0
S3Dp8TdzIw_pTGRi627TGA,0.0,0.0,67.0,0.0,348.0,0.0
S3N6UgUTY-0UaC5jDLMinA,0.0,0.0,13.0,0.0,79.0,0.0
S3PgMdLfQ3nSPo3-rnfDSQ,0.0,0.0,8.0,0.0,35.0,0.0
S432NF05iuIGEKaObMNJuA,0.0,0.0,2.0,0.0,8.0,0.0
S4F2HjVdXnEGj1Cs5YpgKQ,0.0,0.0,0.0,5.0,0.0,28.0
S4MajhWCRoiNWBXEDx6PEQ,0.0,0.0,0.0,8.0,0.0,44.5
S4YtUN6caZHcXXEYG29xjQ,0.0,0.0,8.0,0.0,37.0,0.0
S4sivYEpMBwJhN4zuBV7HQ,0.0,0.0,18.0,0.0,111.0,0.0
S5AA4SOOG31iyf5Z63nlug,0.0,0.0,15.0,0.0,98.0,0.0
S5V7w0phgeRc5o6M-_Em5w,0.0,0.0,1.0,0.0,57.0,0.0
S5iLlXf2X9S5itVoz9MvmA,0.0,0.0,46.0,0.0,243.0,0.0
S5t-Ut_BYWCTfOSSGaHPRw,0.0,0.0,2.0,0.0,13.0,0.0
S5xDDwkEE5CwysdWeb9ifA,0.0,0.0,10.0,0.0,48.0,0.0
S6BC5cdfn0G7hey28-zYFw,0.0,0.0,0.0,18.0,0.0,112.0
S6NBTSF6Pl4i-4IkeGOlnA,0.0,0.0,0.0,12.0,0.0,71.0
S6NV39MCXIzA01LermOv_w,0.0,0.0,11.5,6.647058823529412,60.142857142857146,33.8235294117647
S6U-nFuuWQTyo87uvyM0GQ,0.0,0.0,5.0,0.0,33.0,0.0
S6fmsol9iXu4sja1UzZGHA,0.0,0.0,12.0,0.0,71.0,0.0
S6gAeiubzQ7FJOdMvipsog,0.0,0.0,0.0,12.0,0.0,76.0
S6x7z26X_HdmdxwkmujlEg,0.0,0.0,8.0,6.0,36.0,40.0
S7MV1h83wM52TjFWbV3eSA,0.0,0.0,28.0,0.0,172.0,0.0
S7aN-KFZNzp0pAB9IibE0g,0.0,0.0,0.0,2.0,0.0,13.0
S89FGBUBXVa2NCbTwHdleg,0.0,0.0,11.0,0.0,69.0,0.0
S8h5fkUzi6phOGtL0MoOWA,0.0,0.0,5.0,0.0,23.0,0.0
S8i1zHo0yUCdhShVzmYDDA,0.0,0.0,0.0,11.0,0.0,78.0
S8u8HDbrZvKn6TyxwzJnHA,0.0,0.0,61.0,0.0,372.0,0.0
S976H8ym6Te6J9dQ1btI9A,0.0,0.0,21.0,0.0,118.0,0.0
S9Jw00eZHVj5_0sOM_C5Rg,0.0,0.0,8.0,0.0,50.0,0.0
S9h619NPvzDZaFkldwERTw,0.0,0.0,0.0,6.0,0.0,37.0
S9o6OlIZoQ_7KJeiAhIH9g,1.0,1.0,12.178571428571429,13.125,65.83928571428571,69.375
SAOYMygnJk3cR637ipCtTQ,0.0,0.0,0.0,8.0,0.0,47.0
SAPltgfFSgI1K9aUuOWcXw,0.0,0.0,0.0,6.0,0.0,28.0
SAWkTZbP79ildfrDsiqUrQ,1.0,0.0,9.0,4.222222222222222,51.583333333333336,27.88888888888889
SAdC7dl8K-QerfpCYoVEJg,0.0,0.0,0.0,7.0,0.0,42.0
SAeScmq3cxbikwnjyTqjxQ,0.0,0.0,36.0,14.0,178.0,72.0
SAh2gV9_XPq5dFPiOP6UPA,0.0,0.0,11.0,0.0,64.0,0.0
SB5VqHvarUXF6kyu_s3nsw,0.0,0.0,9.0,0.0,63.333333333333336,0.0
SBEvMN7LKwdQMi3GyelQYg,0.0,0.0,0.0,14.0,0.0,76.0
SBFwL9OhG5VPWXuzMxm7bQ,0.0,0.0,10.0,9.0,58.0,53.0
SBYb3HzJ8vfuakoWnGFb8w,0.0,0.0,9.0,0.0,62.0,0.0
SBi0TYUSIrct8WSTyK6DFg,1.0,0.0,10.0,10.8,52.0,58.0
SBnmBbp_2em6cdA7z0-duQ,0.0,0.0,6.217391304347826,7.434782608695652,33.869565217391305,41.82608695652174
SC4ru8U6_jQ8HeQDV629OQ,0.0,0.0,7.0,16.0,46.5,80.0
SCZDcQ3fMV8Fe7X_OfK6dg,0.0,0.0,11.0,0.0,49.0,0.0
SCo1UBoeN3bhRMkSYuiX1A,0.0,0.0,19.2,31.5,101.2,173.5
SCpOM4P26iaqisQTCD6CGQ,0.0,0.0,0.0,10.0,0.0,49.0
SD0EUHRAlr2_fmeNHhvI3w,0.0,0.0,0.0,11.0,0.0,62.0
SD2pVUpkgogez_IUaPzJlw,0.0,0.0,6.0,0.0,39.0,0.0
SD7PXVfRrHOQPgytmjNAyg,0.0,0.0,12.0,0.0,62.666666666666664,0.0
SDEQqfiLuwbVGZNSqJTS7w,0.0,0.0,9.8,0.0,54.4,0.0
SDQEc0nokMBolvNw3DWLIA,0.0,0.0,0.0,14.0,0.0,81.0
SDgrUDEdWNFBlC4ufVk1PQ,0.0,0.0,8.0,0.0,38.0,0.0
SDt2ebsCQUcKbtyP_O6Cnw,0.0,0.0,0.0,3.5,0.0,21.0
SE3lwVKAonE6wTK7V7aLBQ,0.0,0.0,5.0,0.0,30.0,0.0
SEW_Ej5nXB2MxXMWQSaljg,0.0,0.0,8.5,0.0,51.5,0.0
SEjPKc3ZtUeqeZuzetWW1g,0.0,0.0,11.0,0.0,64.0,0.0
SF7cQfmHuQWqINKruCe-kA,0.0,0.0,11.0,0.0,69.0,0.0
SFREvJ88_hrCqY9wh8ujKA,0.0,0.0,9.0,0.0,49.0,0.0
SFb7FLvZGRaJ3bbFQRDBbQ,0.0,0.0,10.0,0.0,62.0,0.0
SFeRRbtkF3Z35-mE346p_g,0.0,0.0,14.0,0.0,68.5,0.0
SFg5VjXBNgkrrr6zNH4qKg,0.0,0.0,7.0,0.0,42.0,0.0
SFhndaaRD-EnH1XNLm0b7g,0.0,0.0,32.0,19.0,163.0,104.0
SGTH6vBZibuM6FmzTFiqHw,0.0,0.0,10.0,9.0,56.0,49.0
SGcZtIe5S0DsvhRDXkd3BQ,0.0,0.0,8.0,0.0,33.0,0.0
SHcPVk0oUk_ZROCyE1tTSQ,0.0,0.0,9.142857142857142,12.333333333333334,46.714285714285715,64.33333333333333
SHyWxJxb-mKiNgHPUSu3_g,0.0,0.0,0.0,10.0,0.0,52.0
SIGMyncbCt2P7Sq3sCnrvw,0.0,0.0,0.0,19.0,0.0,122.0
SIRLDV3yGs5G3EFE2tJhOQ,0.0,0.0,2.0,0.0,10.0,0.0
SIXvil3Hv0dsCA84pWz1MA,0.0,0.0,4.0,0.0,23.0,0.0
SIbWFwLZs_9bQWJYFG7Ztw,0.0,0.0,16.0,0.0,73.0,0.0
SItT9skzRzdmnEdMw_MUyA,0.0,0.0,24.0,0.0,120.0,0.0
SItv7kfBH84IYykHI9kY7g,0.0,0.0,7.0,0.0,57.0,0.0
SJ0MWGEeJChs2Qbrb8-1TA,0.0,0.0,0.0,7.0,0.0,43.0
SJDysCSblVV6R-Ll2BECFA,0.0,0.0,9.0,0.0,52.0,0.0
SJQTqW0Uf4V9MNX1ogtw6g,0.0,0.0,3.0,0.0,20.0,0.0
SJcp077BHWQlGKpNJsXnkA,0.0,0.0,6.5,0.0,33.0,0.0
SJskhjbY1VPfL8ej0fYPdA,0.0,0.0,14.0,0.0,74.0,0.0
SJxE_y-j8F_tvwWhGs2mEA,0.0,0.0,0.0,6.0,0.0,27.0
SKZiaiUA3vFFLea0q9t5NQ,0.0,0.0,4.0,0.0,24.0,0.0
SKns5fLHqAVK01mv_FNgBw,0.0,0.0,15.0,11.0,78.0,58.0
SKwMaFXP4Umiihb7bd4xlg,0.0,0.0,4.0,25.0,25.0,133.0
SL6MMwd5hj7fNVNrs11mhQ,0.0,0.0,0.0,9.0,0.0,58.0
SLjvJu2ZOBIKSM_iIeBbUw,0.0,0.0,13.5,0.0,66.0,0.0
SLmq4hCBiBJqOWbhXdoITA,0.0,0.0,12.0,0.0,69.0,0.0
SLuLb54YcdVbT-7WHQi1gw,0.0,0.0,0.0,3.0,0.0,23.0
SMYeSQlq8Q7fZx1giUG3Uw,0.0,0.0,15.0,13.0,77.0,77.0
SNScXG3CxI-BCn5kVo9Wfg,0.0,0.0,0.0,10.0,0.0,59.0
SNpi9tKh2EUWdbxAELLMpA,0.0,0.0,5.0,0.0,22.0,0.0
SNtu5bQb5hcIX1LocAOGYA,0.0,0.0,8.0,0.0,63.0,0.0
SONAVFINPLLyW5CdzMuN5w,0.0,0.0,15.0,0.0,84.0,0.0
SOV6VKBQ7W-wg7v6vckeRw,0.0,0.0,10.5,0.0,64.0,0.0
SOegnrCTG9gPmrQMU6x82A,0.0,0.0,0.0,5.0,0.0,28.333333333333332
SOpvzzjHl7lEiS00IkC7Pw,0.0,0.0,11.0,0.0,64.0,0.0
SPPieDvwnkvQoI7lj5vFYg,0.0,0.0,10.571428571428571,6.0,58.57142857142857,29.0
SPSfVQ1Slj6U_yvD3zOs5w,0.0,0.0,0.0,9.0,0.0,51.0
SPXr6d2Hnfp0vwbVdImfSw,0.0,0.0,16.0,0.0,89.5,0.0
SPiWlEo0rp4I1D5lMKajJg,0.0,0.0,1.0,0.0,1.0,0.0
SPwLzB-aDcPMQ4cVJn851w,0.0,0.0,0.0,11.0,0.0,51.0
SPxVxXeGoE2qMejvDXu3tg,0.0,0.0,9.0,7.0,53.0,37.0
SQ4oOqYq0GxG4kjv7GgXOQ,0.0,0.0,0.0,8.0,0.0,45.5
SQBsn1Ls_itDYsxAq0bmMQ,0.0,0.0,0.0,12.0,0.0,72.0
SQEecrNTA67XExEG74-jBA,0.0,0.0,6.5,6.5,36.5,35.0
SQaNAyYeNWLLiTVptunlgQ,0.0,0.0,6.0,0.0,39.0,0.0
SQi7RCGBKl48qarSiusNjA,0.0,0.0,8.333333333333334,0.0,51.666666666666664,0.0
SQlioabte_-qcmSJjlKKuQ,0.0,0.0,0.0,6.0,0.0,30.0
SQpdHo8l4iURQft5ao65Mg,0.0,0.0,6.8,18.153846153846153,38.2,93.3076923076923
SR9KgvoaxcBsSd4Gds8LnQ,0.0,0.0,81.0,0.0,466.0,0.0
SRJV_DzWUG_KlBoCvVN4NQ,0.0,0.0,0.0,16.0,0.0,87.0
SRK_sUnvRmMwfexoL_DLQA,0.0,0.0,10.4,35.5,56.8,197.25
SRqtqW96nDIxtDM7qc1YGA,0.0,0.0,9.5,10.0,58.5,60.333333333333336
SS3sFA9ksCT9bjocM3Wbug,0.0,0.0,3.0,11.0,30.0,68.0
SSBZetVJgKDP8w5KHmTEbA,0.0,0.0,9.0,0.0,47.0,0.0
SSUsKUuvKs_c9ewg3nJsTQ,0.0,0.0,2.0,0.0,16.0,0.0
SSiIt6YQua_xaXs2lupnIw,0.0,0.0,0.0,9.0,0.0,49.0
SSzVNd_ZnfAoKWiRYmgNLw,0.0,0.0,0.0,30.0,0.0,135.0
ST5KHMoxf9d7BDZnfLLsTg,0.0,0.0,8.75,21.0,48.916666666666664,114.0
STDJOXj_uyXVxrqg0na3Hw,0.0,0.0,15.0,0.0,76.0,0.0
STenR_9zd5ZQB1nXNL6Myw,0.0,0.0,6.0,0.0,39.0,0.0
STsZBkqGAxbajoviWnuAvw,0.0,0.0,17.0,0.0,78.0,0.0
STu__7fJCZb0rZ1DQiX4Yw,0.0,0.0,16.0,0.0,96.25,0.0
SUNC-5uJCmKGGziIO5Qpag,0.0,0.0,9.0,0.0,55.0,0.0
SUNKRocqGWTlZCPWlcYmJg,0.0,0.0,0.0,5.0,0.0,32.0
SUk7rpX91zH7yqgTEjhu6w,0.0,0.0,21.5,0.0,101.5,0.0
SUnyBS7HB3Nv_C78ygbpnQ,0.0,0.0,19.5,23.75,94.5,135.0
SVC0CajvmYfH5uAq4JnGvg,0.0,0.0,5.0,8.0,20.0,38.0
SVH0qJBvYGLxrt6YuUdyyw,0.0,0.0,8.8,0.0,44.8,0.0
SVTbyckAlbQGDjICm5alhQ,0.0,0.0,14.0,0.0,66.0,0.0
SVbE03VMvC33T4iepQYtJg,0.0,0.0,11.0,0.0,64.0,0.0
SVndZxvQAnZ59AT9xLckRg,0.0,0.0,13.0,7.0,61.0,42.5
SWFWyqQAjEfoWbPCSRwNkw,0.0,0.0,8.0,0.0,48.0,0.0
SWHimOZs0WbHykXbwBWS2A,0.0,0.0,0.0,14.0,0.0,75.0
SWM9kuKWQZVPf45teFLXBw,0.0,0.0,0.0,4.0,0.0,25.0
SWZVd0NDQL8RXKWPsXiD_A,0.0,0.0,8.0,0.0,49.0,0.0
SWZrGmkW5Cj2ehT4buKXvQ,0.0,0.0,6.0,0.0,33.0,0.0
SWjNQMgwBRc5fMIHPlr-hg,0.0,0.0,0.0,5.5,0.0,37.5
SWtllMhtQ9Iiz86RN9QOXQ,0.0,0.0,0.0,3.0,0.0,20.0
SX11s2mn--EBbwsElF1PFA,0.0,0.0,6.0,0.0,33.0,0.0
SX3RosfptkSDOZYlOOkEVQ,0.0,0.0,0.0,15.0,0.0,70.0
SX6p-PI46jnr4ghYdBf2lg,0.0,0.0,17.0,0.0,93.0,0.0
SX77c9gS8TqzhEAx0agfTw,0.0,0.0,42.5,5.0,220.0,27.0
SY6rnefs4-k1mORy3PVxOA,0.0,0.0,12.75,11.666666666666666,68.25,67.0
SYRvI67sffzk9tv-xqVICA,0.0,0.0,14.0,0.0,84.0,0.0
SYZJCVFVT5cqDPZB9OgFXg,0.0,0.0,4.0,0.0,23.0,0.0
SZ1p2eUuh2HyPDRfY0Vkng,0.0,0.0,0.0,7.0,0.0,43.0
SZJIHMuYCoJmSIKV8osK-w,0.0,0.0,0.0,21.5,0.0,106.5
SZfAeQEXQqZL-BbTiUp0RA,0.0,0.0,5.25,0.0,30.75,0.0
SZhN3WGCN5OJEvuYvNuyUg,0.0,0.0,0.0,13.3,0.0,70.6
SZkXQYp1vEYy7jz0bF8nNQ,0.0,0.0,0.0,4.5,0.0,20.0
SZuLCaxl9P_gWtX20lVCkQ,0.0,0.0,19.0,0.0,111.0,0.0
S_6oDaxXd5t5hhvB98ic4Q,0.0,0.0,7.0,0.0,41.0,0.0
S_7F8hjgEkX-ZcfdXo83CQ,0.0,0.0,0.0,17.0,0.0,81.0
S_7OkmN0BicgWEt2oMmzIQ,0.0,0.0,0.0,4.0,0.0,24.0
S_LXMUc6v0BMa5n3U0QN6Q,0.0,0.0,10.0,0.0,53.0,0.0
S_a_QqPbnNHtexHFpPd5EQ,0.0,0.0,0.0,10.0,0.0,53.0
S_llEH0Hdbipg1xUAmr7kw,0.0,0.0,0.0,10.0,0.0,43.0
Sa19qlVt96mQ6-xncT2faw,0.0,0.0,8.0,0.0,51.0,0.0
Sa7uvr_U_5-fZwpRfv3jzw,0.0,0.0,11.0,8.0,64.0,49.0
SaQUfB0HxSe7rI_-DFfx6A,0.0,0.0,10.666666666666666,0.0,64.33333333333333,0.0
SaiLEuDVmP62l8oNSl5XQg,0.0,0.0,22.0,0.0,130.0,0.0
SalzPkE0sbOXF7erSlOKSQ,0.0,0.0,11.0,0.0,65.0,0.0
SamLJTQjAY48-05w21ZnYA,1.0,0.0,5.666666666666667,0.0,28.333333333333332,0.0
SamojN6wDFQBjoP1m_qIaQ,0.0,0.0,5.0,15.0,21.0,65.0
Sb9K7FpAOcZm5n4LwOVQLw,0.0,0.0,0.0,5.0,0.0,20.0
SbSuQYWCJTZkRXrmxrMzcg,0.0,0.0,8.666666666666666,0.0,44.666666666666664,0.0
SbZllpU4VmvfADvBBaYXKA,0.0,0.0,13.666666666666666,4.0,74.0,29.0
SbdrkMeBUiexjkzNaSEQSQ,0.0,0.0,10.0,14.666666666666666,54.5,77.33333333333333
SbljoxoXbBeTV_9-QGzbwg,0.0,0.0,5.0,0.0,32.0,0.0
SbpEMWghc9wXo-iv2ESXsg,0.0,0.0,10.0,13.0,58.0,85.0
Sbs6PbeBchmWW_IRaTJtTg,0.0,0.0,17.5,0.0,96.5,0.0
ScozwTy7LNMlZm0q4wdmEg,0.0,0.0,15.0,0.0,83.0,0.0
ScsAQVOyvjhFBfNj_rgt3g,0.0,0.0,11.0,0.0,58.0,0.0
Sd4AWfrKUEcxBYYO2mMvyg,0.0,0.0,12.5,0.0,74.0,0.0
Sd4FX0AWLimxZUCQYmoyZQ,0.0,0.0,13.666666666666666,0.0,69.33333333333333,0.0
Sd53IaacyyC5YT_a6Fcr-w,0.0,0.0,10.0,13.0,43.0,62.0
Sd9yl0SjHzanJ-z5m-2zHA,0.0,0.0,15.0,0.0,80.0,0.0
Sdai6ywiZCa7q46ghuoVYQ,1.0,0.0,13.75,7.25,74.0,38.5
SdgDKfj2-2s2lOuytve_NQ,0.0,0.0,19.0,0.0,80.0,0.0
SdiLjmALUPIBqwJ155RFCA,0.0,0.0,0.0,27.0,0.0,145.0
SdijfOYNvJB7IvumnIwELw,0.0,0.0,10.0,0.0,61.5,0.0
SdlC4txj8iDKgb4WWuLTpQ,0.0,0.0,15.0,0.0,79.0,0.0
SdrlEoJl9P8I-G-hNaqtBQ,0.0,0.0,19.0,0.0,96.5,0.0
Se9TrKv9HpKzxRDn_Y15zw,0.0,0.0,6.5,0.0,31.5,0.0
SeWsQoYPbQuMAqfRNNS6Jg,0.0,0.0,0.0,18.0,0.0,97.0
SefQ9f1Om3XAxBpmGZqy0w,0.0,0.0,0.0,5.0,0.0,28.0
SfEuP9gRUz8CDQU4nx2mDg,0.0,0.0,0.0,2.0,0.0,14.0
SfIvsI6FQJ9-yEVnqluRTQ,0.0,0.0,9.333333333333334,12.5,48.666666666666664,62.5
SgvNiI_LDAuI0qnQ4V2eJQ,0.0,0.0,0.0,11.666666666666666,0.0,59.666666666666664
Sh2Qc6RCtmRsK_CZ9Ly58w,0.0,0.0,15.0,0.0,87.0,0.0
ShO0G6eQgJWV9fvpiIOdiw,0.0,0.0,0.0,2.0,0.0,11.5
ShRDQzq7G1hnfN9tiBjfYQ,0.0,0.0,5.0,0.0,31.0,0.0
ShmDxFOPf2IhLbY54-OVNA,0.0,0.0,16.0,0.0,89.0,0.0
SiFu82rvz4m7vAwBp9pcrQ,0.0,0.0,30.0,0.0,174.0,0.0
SiXUv1oE6uTAbbHXOaXy4Q,0.0,0.0,14.0,13.5,69.5,71.0
SimA6bH2CIv_M_t_U5nkfw,0.0,0.0,11.0,0.0,71.0,0.0
SinTis0aUVfYauPDS9ajUw,0.0,0.0,8.0,0.0,64.0,0.0
Sj4U8BLMpLf0j9DcRKZ78g,0.0,0.0,6.5,0.0,31.5,0.0
SjBA4EO2s9oDzqf7zTnZ4g,0.0,0.0,0.0,20.0,0.0,99.0
SjGlEuwT0DAeL-0w5TE9WQ,0.0,0.0,11.0,0.0,70.0,0.0
SjX5uDgtOPWcIA-YCvBqqw,0.0,0.0,7.0,4.0,35.0,20.0
Sk5hOMhpD51wP5ppozAkfQ,0.0,0.0,5.5,1.0,30.0,12.0
SkpCulULgiBfLc4lV8vx2g,0.0,0.0,6.0,0.0,27.0,0.0
SkycTuj1oCoBy-3rKoSy1w,0.0,0.0,0.0,4.0,0.0,28.0
Sl7Am16ASkNv6e-hcLpxoQ,0.0,0.0,33.0,1.0,157.0,6.0
SlDD_u9gt9-RTviBWHAy4A,0.0,0.0,5.0,10.5,28.0,63.5
SlL37OktzMGSxIKaZ_aM5w,0.0,0.0,10.0,0.0,48.0,0.0
SlUGUXXLs-bI4EaB9l93RQ,0.0,0.0,3.0,0.0,17.0,0.0
SlddZlugLKItllgr9a3wdA,0.0,0.0,6.0,0.0,40.0,0.0
SlgpAnj2gQd44EM_Uq6DkQ,0.0,0.0,11.272727272727273,9.5,58.27272727272727,52.25
Slny6DHILkNeWl0Xlipe0A,0.0,0.0,10.5,8.25,56.0,44.5
Slt3JlQx7PxiCh0iPQyMRA,0.0,0.0,11.0,0.0,56.0,0.0
SmMenOKG4lkjvAbUgqC9lQ,0.0,0.0,3.0,0.0,20.0,0.0
SmPVf0ebItlrjnk1Ub9J1A,0.0,0.0,4.0,0.0,27.0,0.0
SmS3lS6Xlttc1hi3Qbwf-Q,0.0,0.0,0.0,1.0,0.0,4.0
SmXPgdKfD1Q23n_nkBoT6A,0.0,0.0,11.0,0.0,68.0,0.0
Sn0zOSO_Zeqpvklu7t5ePg,0.0,0.0,0.0,12.5,0.0,76.0
Sn9QyvZRia72j_egA5KUew,0.0,0.0,12.0,4.0,68.0,22.5
SnOO6OTWla5ByYX0gZ_TtQ,0.0,0.0,12.0,0.0,67.0,0.0
SnP3ggVq9PKU4lJF0l-nDA,0.0,0.0,4.0,0.0,19.0,0.0
SnaOPYktz-Y0oDRWjIErzA,0.0,0.0,0.0,11.75,0.0,60.25
Sno6lBIkVCykJwKvlINenA,0.0,0.0,11.0,0.0,74.0,0.0
SojIRi6FIp1WaLGHSodZeg,0.0,0.0,0.0,1.0,0.0,13.0
Sp21fVzCSd1p540qkWuUeQ,0.0,0.0,9.0,11.666666666666666,59.0,63.0
Sp9etOpTTIDWKIYYRRNG3A,0.0,0.0,9.0,5.0,54.0,24.0
SpPStefuXa492EEfkEAnOA,0.0,0.0,7.0,0.0,67.0,0.0
SpUeXYfZJpwDBiZxeV_lxg,0.0,0.0,12.0,0.0,67.0,0.0
SpoZYLxapNj2PqgT2_8YAw,0.0,0.0,0.0,12.0,0.0,69.5
SpsInERWPNJ8x0lFE1a3Tw,0.0,0.0,8.0,0.0,54.0,0.0
SpwI8V8F199kF1s2i1PpZA,0.0,0.0,6.0,0.0,29.666666666666668,0.0
Sq4rr08W765Eibm_a1LeUw,0.0,0.0,0.0,11.0,0.0,61.0
SqDu5Ydi4hpIxeuE33j23A,0.0,0.0,14.714285714285714,0.0,76.42857142857143,0.0
SqMh3S0AmETQLAOKJRXHhg,0.0,0.0,6.0,0.0,33.0,0.0
Sq_3ekgInngtiD0j5KRkfw,0.0,0.0,11.0,0.0,47.0,0.0
Sr6RZgQpFz1ttWQ1xvJbyw,0.0,0.0,1.0,0.0,14.0,0.0
SrADAHJdcxWGte9lBbu0MA,0.0,1.0,24.5,42.0,139.5,237.0
SrYIFQifx6-9kXTs7VtzIw,0.0,0.0,8.0,0.0,48.0,0.0
SrqFJOHpLmjPm89juIvyhQ,0.0,0.0,0.0,8.0,0.0,38.0
Srsx3j4Z2S3z0LcfNxW1UA,0.0,0.0,13.5,0.0,76.5,0.0
SsGMcVYZQlX3a6PazZzjVQ,0.0,0.0,11.0,15.206896551724139,56.0,81.27586206896552
SsOiVav4V5_NjTl21Lj92w,0.0,0.0,9.333333333333334,11.333333333333334,54.166666666666664,59.5
SsYDYuT792irBRoGpcOmrA,0.0,0.0,20.5,15.484848484848484,112.5,82.33333333333333
SskrJJjy0LoNZZVvp9SyGw,0.0,0.0,8.0,0.0,39.0,0.0
SsmBIaIrGHV_AIBWx7e-aA,0.0,0.0,13.0,0.0,81.0,0.0
SsqQZuh7MZR8awzspR8yHw,0.0,0.0,10.0,0.0,59.0,0.0
Stp4HLuu4iJG77I85wvZ_Q,0.0,0.0,11.0,0.0,59.0,0.0
